time,Fx,Fy,Fz,Mx,My,Mz
6.32,-2.37674807515585,291.347550770846,-128.910775452178,-19.5404226989812,1.2366155097239,-1.4597355840238
6.33,0.670151281594854,319.777802722372,-141.917797089861,-21.5936806960742,2.05559132176354,-1.91626970108913
6.34,5.03759431986387,255.610063210324,-139.878839679339,-15.4746193038345,1.931526802729,-0.811531597065494
6.35,1.10352341038621,291.906943844489,-153.028709788314,-16.8644539418401,2.14088841543582,0.254719413744285
6.36,4.13889882883937,291.935741662686,-172.857490159716,-14.5986230829395,3.08223576822122,0.765588737193163
6.37,7.53203647681637,284.807724288021,-167.065738642078,-14.3647647717099,3.21217837639605,-0.800853803810146
6.38,5.13727168016804,272.74335438103,-172.353555271071,-14.1844311582415,1.8531922877865,3.15798744224933
6.39,2.11625387070816,284.230343897526,-162.670894956335,-15.718125843751,2.52644892944995,4.98151093789546
6.4,1.79749740116526,299.460173235453,-163.482525793862,-16.1390535674564,2.76796770662519,5.16229018358889
6.41,3.88757782554564,307.353597834842,-156.440961518855,-16.2890067138491,2.52857068251175,4.99386931366782
6.42,0.282979390812755,309.059544252267,-150.405914909726,-16.8842189544953,2.4107410131579,3.81519073254954
6.43,-4.14644440700278,310.595368812202,-112.772538129544,-19.9283054748191,1.24857970508068,2.92439408794004
6.44,-6.58738744796925,315.580262837339,-79.3955617198183,-22.2354924587625,-0.664285462004899,2.54358511878353
6.45,-7.52120806571235,328.06780008792,-76.5505916398249,-22.7284456856346,-0.709588468416226,3.36128142831452
6.46,-8.50333551583048,357.270555064042,-70.7928295166267,-25.0213153932858,-1.0171144656047,5.4868405499309
6.47,-6.47966859615364,369.259885157785,-58.9330457028922,-25.9965774000081,-0.756592221470464,4.7424719955444
6.48,-2.5691293987289,415.761135013511,-51.3988707568084,-29.5896420340951,-0.538113195236318,4.685571117488
6.49,-10.6989057294112,477.503917959514,-41.7378923305495,-33.1966082512164,-0.78761475311343,4.33438341474601
6.5,-13.2836384690256,562.861814355861,-42.2187607970339,-37.8637051097296,0.253859402028416,4.9122802675418
6.51,-18.6492210532766,574.532341775585,-51.6819389433605,-37.130480776559,0.2365376145747,3.08774111005467
6.52,-18.349439012122,621.153419414837,-43.9875994291049,-39.9687089107212,-0.933225200577558,5.15787820871479
6.53,-16.4498138966901,628.827983510568,-39.9699451545141,-39.6573935567428,-0.589877854063686,8.79024984263693
6.54,-19.1854118756449,608.795303716842,-61.3393514122834,-37.2512685891813,-0.525869010275066,11.2309117486866
6.55,-31.8671172413159,607.839818218947,-55.8722137450957,-36.2564267121796,0.408671524328558,9.5836288710386
6.56,-38.1838107718655,619.474386205752,2.9123398228292,-38.5249852144002,-0.625365502595095,7.24010209539307
6.57,-32.7019289469753,691.669364301213,56.0283608865162,-45.6727939844909,-0.943993358552167,7.62553122504376
6.58,-28.6222413596412,658.388362845035,86.6494715426858,-48.0795133026625,-5.69327321993469,7.71002060106515
6.59,-32.2466209008524,696.40262668064,99.9131115950452,-50.7480225641236,-5.7141038527446,8.77575367287172
6.6,-19.4218572578016,599.594217155157,91.1951666460728,-41.8405156271201,-3.83100441597763,3.05492253464101
6.61,-16.4642128388371,595.859701703967,91.060897981631,-40.4951102051177,-4.6190919012145,2.75704894627241
6.62,-8.38696028143229,588.396241772356,85.8608071664342,-39.996723605412,-3.90790220601418,2.49979749760522
6.63,-4.47796416774008,551.284512156323,62.9365392577141,-36.1496441950096,-2.78117291717128,2.27627095155052
6.64,-7.91141136892295,502.493308495722,44.2872145300171,-32.9502399731473,-2.76213239219357,1.5790521578513
6.65,-4.87458467406925,443.286288994161,20.1707796079778,-28.5268908268837,-1.77877312360255,2.01166612802398
6.66,-1.29733907191561,396.179895454948,5.25346499034064,-25.2919760996181,-1.48955320070761,2.65989929496146
6.67,0.551895111409261,349.107195140183,-23.693499946535,-22.6178694780203,-0.51428325836504,1.69805626971202
6.68,5.82054921757645,317.251920910416,-37.4562948188119,-21.149060695046,-0.330554499029127,2.0914320878299
6.69,6.13633237620913,332.060523636436,-54.5042412460576,-24.6757377822442,-1.00701039492557,4.67874649042302
6.7,-3.07877542494439,400.473674916236,-67.7521702129914,-29.9951681038152,-2.41093079027855,7.90199433616445
6.71,-10.5572216326419,496.590623208533,-114.159212792123,-35.930129205581,-2.15914183580846,11.6401656961975
6.72,-15.6828736650566,507.219130302014,-180.791574949213,-32.2238880278028,-1.57153158377523,2.24265345589435
6.73,-6.93048999858479,556.487627790741,-294.930807224469,-28.9973654302468,-1.47405499120822,-1.28985587834198
6.74,-0.195445006821673,519.466586467131,-419.021006539031,-18.0218047684828,-1.8518780874045,-2.92661338357222
6.75,-1.17275098670115,548.660143425692,-447.922893844046,-16.6831275990276,-2.12718624242196,-1.63993875198192
6.76,-2.65374104276507,623.478091869756,-454.787426300916,-21.1182006745894,-2.45669193014736,-1.13063900094458
6.77,-11.5141370271513,677.396486927764,-485.114230477625,-21.7272591980841,-3.59637677458079,-1.4177414109088
6.78,-13.8463032920118,673.591559025141,-533.005994699543,-16.2187737262723,-3.96453296980879,-0.947944323176595
6.79,-15.6439068264251,365.698465591546,-316.067574165738,-11.4504987552818,-4.1348588565313,0.868522881802354
6.8,-20.1312478489597,298.092271593209,-252.31202739552,-11.8142657956466,0.0869769052446389,2.70125931814979
6.81,-20.5074761032177,241.290401217487,-129.965022095948,-16.2642791050891,-1.57333919152779,0.854661514722045
6.82,-22.627771112127,259.912019447149,-92.6798201037236,-19.6520625376498,-0.987321549686093,0.517560654413935
6.83,-20.0192827799541,297.227301988904,-75.2877036586397,-22.0627376955275,-0.816265560418785,-0.0100373567998337
6.84,-21.2517752863404,359.807151811059,-73.793083564332,-27.283091756418,-0.617963974923692,0.0794794815290706
6.85,-24.6509637417248,390.318577387813,-59.080101166428,-29.1680370802729,-0.859942741851712,-1.00104916414298
6.86,-22.4535445990396,384.760385577933,-51.3239314852468,-27.6823845603925,-0.888466948620948,0.508564629399567
6.87,-14.3370120026946,414.408514890165,-34.3087271455612,-29.7549739783927,0.508226968790609,0.329036553444505
6.88,-10.1154942639588,468.806512215186,-10.4410853628897,-34.5251974753582,0.483848828187536,1.04426022942731
6.89,-0.347657862484635,517.099473413964,-1.00760268856159,-38.760943837419,0.154631636055163,3.71584607699092
6.9,4.41879380009369,516.606785585498,22.5214327063164,-37.496003292818,-1.28260533247746,4.5999716611391
6.91,-1.40498305326454,514.762893879445,20.9484478843078,-34.9596813808131,-1.38686530989244,2.06378693299849
6.92,-4.50351227503583,560.731220127002,28.6500991724088,-39.6598240440695,-0.568655195662409,-0.200658267047196
6.93,-1.48211925170976,592.997769155867,34.0781541261747,-41.5931007646727,1.53898762172766,-0.948510290057254
6.94,0.10883084870535,653.23635066455,73.9561522596224,-46.9495660164776,0.803377734905784,0.32335608598419
6.95,-6.09684785719607,658.162957084727,85.6965278781119,-46.3793859815256,-0.0667885711977623,2.62265779910324
6.96,0.332167214313742,716.759583037971,111.960869427734,-49.1655622590562,0.958187545063457,5.75988289679603
6.97,-0.733464567322882,764.717975202944,100.126262641779,-49.0342432929696,3.98716044659919,9.22004225530387
6.98,12.940967578711,805.883265332798,115.543075783668,-52.3130520765941,5.27461699551587,9.84837158074955
6.99,11.5250056630128,787.309152806767,113.485987915939,-49.4420247896421,4.50314917635895,7.35160134856101
7,-0.271086926039602,730.061476735477,98.8613474243553,-42.1099248929688,3.53663758792453,10.3966313094848
7.01,-0.07778450302685,732.285000875255,73.4546691563977,-41.0853203897816,4.30192251345547,10.2455301285484
7.02,0.922660069512348,589.343160847548,96.9149598529651,-39.5444972357619,1.21861827414168,-1.02476619281381
7.03,4.36703800565795,564.003280122799,69.1223584218243,-38.8324467373693,1.05405177111007,-0.57868168210091
7.04,4.12636171260834,499.377697974446,10.7194297000933,-34.3313806128753,0.0058492086008064,1.42577811636006
7.05,5.24147476555107,442.739879634761,-53.9284680310674,-29.3216918660471,0.157622332941605,3.12333542881732
7.06,6.96352290605711,385.606903961364,-94.2266657543911,-25.6010613645972,1.05744266774321,1.60919534909785
7.07,8.66586165396826,359.709935847462,-125.041417356779,-23.8253577620982,0.890566357544976,4.60800087697617
7.08,3.00564375655656,386.896612658116,-126.629437908055,-25.9134776576654,0.540071197839633,7.76859538004454
7.09,-7.61039380319061,423.498434556121,-147.813253816662,-26.8920197860596,0.930138314378154,10.8185126666504
7.1,-16.8823620354979,447.592650639111,-205.78078856511,-26.7248545013944,2.90031948228325,11.2395462727485
7.11,-10.9629683683438,472.96866146537,-241.668394694202,-24.4313347186003,6.73157340682793,11.3857374324997
7.12,-4.73385625362645,459.776591713814,-274.987266944079,-21.1709183431568,8.96754367486509,9.69605466504249
7.13,-0.409757114799622,493.83312615095,-263.263306138364,-22.6930114787831,9.63447182391834,11.0005482450755
7.14,2.05421285420639,536.580601909947,-268.586564999797,-24.0766978890975,10.4714137910627,11.5271323223932
7.15,-0.118635709134407,548.969514358032,-260.66575268863,-23.5284026061115,11.4188738585291,13.0468772431015
7.16,3.81772942429095,456.123641341505,-305.44010354239,-13.399185067891,13.8891816734417,4.07854490612571
7.17,-3.63406862699547,381.133343207831,-80.897821985347,-24.5692808264637,0.0626636169835309,-2.97923114333027
7.18,-2.82432188307172,421.240808745154,-65.8233906381863,-27.3560629574016,-0.21412897874128,-2.78617519810168
7.19,3.2970059416589,443.444403022469,-70.4648972441181,-28.6605015594901,-0.416497687579462,-3.66878909289761
7.2,3.53538985958861,461.556775297205,-45.168916087057,-31.1635179214487,-0.190071822284156,-3.56683849109242
7.21,-2.9732990784158,507.043053296287,-40.5282327506592,-34.7345384626809,-0.850400349672288,-3.99801729987559
7.22,-10.0438349802589,517.704297231562,-7.30328177337472,-35.6675497551,-0.605017104395043,-1.51404701246955
7.23,-20.8948862047495,544.778621716425,10.1307324797893,-37.8862541053163,-0.332670889232753,-2.07300932238965
7.24,-24.1563631981532,574.046802589879,26.086984136045,-39.8497126210296,-0.78932013927129,-0.724950813893692
7.25,-24.4355576247714,622.074693764445,51.596345228165,-43.6175111452522,-1.426566490308,-0.180400551289237
7.26,-33.8140405787347,681.85476786328,69.5465606354726,-47.52956636794,-2.16837436103383,-0.238046410509696
7.27,-25.0776928436555,698.724719365509,65.9079814447029,-47.7152649958067,-1.97146788841639,0.256312931002539
7.28,-14.1554542544801,744.487326447525,79.9963120406298,-51.580705542405,-2.35050078097416,2.58575133494848
7.29,-17.9254569996155,768.406515735976,99.9895341641096,-53.5844061492397,-2.35220373054192,1.5629083695823
7.3,-8.62823925872743,872.122736395339,167.055054899574,-63.2742559143217,-0.00664849484903824,-2.09461225202555
7.31,-8.59181659519936,964.50455496682,200.95642884555,-69.1318946754377,1.5169411233481,-7.4659730619561
7.32,2.01559180884101,985.561797871886,185.583616023869,-66.0259693458274,1.98024933418115,-4.73902343599781
7.33,3.85871578571974,1078.36507880535,209.358478720425,-68.8849866470031,4.68680491581358,-6.48184400473069
7.34,-4.00137003905655,1134.57862528966,157.43331355276,-65.51410129377,-0.491232130382085,-10.851743295633
7.35,-11.8154368134376,1162.97752637895,105.888184465475,-60.6417833024479,-3.68908197018794,-11.8828981910422
7.36,-10.901288807031,1162.57980329337,133.028612098203,-58.3901998011855,-4.30122248821794,-13.1091412519377
7.37,-7.05356701193814,1201.40622789115,133.171398549507,-58.5607108861669,-4.16174510693513,-13.387725101025
7.38,-6.32551789234816,1048.85537621373,136.948838403184,-54.5186737253164,-6.53318814958533,-17.5773454063544
7.39,-18.6562755150263,864.312515733656,71.5965442466013,-46.2022227072887,-7.59635010904357,-0.459435138966617
7.4,-23.7052596853825,622.254056512719,58.6355559959404,-40.4376770728985,-6.14886758937432,5.43535672012092
7.41,-26.3792273977118,520.540168122767,19.5868210332275,-33.4600878492932,-4.80000791930673,4.59987726335003
7.42,-22.7657551111909,387.481223265937,-30.7903312335375,-24.3093989431025,-3.92752038055471,0.483226986077837
7.43,-8.99283482002024,288.238695260629,-85.0974747136918,-17.0166223638291,-0.889030560830357,-3.26902921914273
7.44,0.887897230336564,265.294828274778,-101.68447557836,-16.1799048829917,0.778728006580227,-4.11584759625663
7.45,-0.598861491717524,268.358479595241,-125.600470946691,-16.917277310571,0.642048253593565,-2.95140010942735
7.46,-6.01931508198869,278.965317503943,-131.270530205886,-17.8772853343926,-0.145496475078436,-3.17816101424827
7.47,-6.19595670494487,326.15814158211,-152.780849850531,-20.5502166554758,-1.27729167241989,-3.44807594807473
7.48,-3.21336671294964,341.977752318897,-187.418797108111,-19.5496259544575,-2.79843693612727,-4.18368213618074
7.49,-0.575778555869736,332.971165343072,-189.832106240575,-18.4981572277442,-4.05183983719945,-4.17968342735724
7.5,-3.42032231415346,329.616544907951,-191.614529188598,-17.0411605506784,-5.37177659070398,-3.7426064331359
7.51,-7.14861178273869,364.917341215841,-183.049326488273,-19.4068908301747,-5.98638585217019,-4.05249622971897
7.52,-12.3712625193837,392.5417286798,-188.63577732498,-19.9307728075922,-5.70363469907277,-5.6922270438688
7.53,-19.2681578408475,383.846794905434,-210.53219151849,-17.2000335995547,-7.50964121892625,-4.32020942999901
7.54,-18.2001297480091,329.303160983109,-165.788639483922,-18.2819887384011,-3.31405273099001,-0.983424817054114
7.55,-11.5239251297029,355.049819580711,-99.5917828681749,-24.8493011734955,0.367891333180344,-1.21397042638648
7.56,-2.33879911973105,412.176182344774,-89.6856942257392,-29.479085907987,0.701915272661645,-0.28908481172107
7.57,8.02877803903629,453.703295440307,-72.1586517343333,-33.233900835145,1.33686304622164,-1.30039703722124
7.58,7.55264352948622,481.987410038146,-65.5252766998542,-34.3672361617376,0.827120214136555,0.128520419617196
7.59,3.89222161900598,534.519591934286,-57.1218887633942,-37.4974237431318,1.21939290877981,2.37407486275398
7.6,-2.77017510973171,583.698214210584,-59.1074298957937,-38.3292533098526,2.67419538959192,4.63889269549168
7.61,-15.4816888784577,595.501495756977,-58.2205027830769,-37.5382843494224,3.36349084514949,3.75824953532259
7.62,-25.3061625013119,598.505746430799,-58.4358660841275,-36.427208859424,3.18460156370238,3.14437529842745
7.63,-37.376417050836,614.973616285696,-46.8487891125343,-37.4385185781348,1.17682718114029,4.2728980668629
7.64,-29.6815490674126,644.531020801459,-39.7824525239839,-40.4142427014392,2.61827467645494,3.79124789480366
7.65,-28.364222734436,688.117793183749,-8.92024043405408,-42.6556428922943,2.94588842260509,3.17055506624237
7.66,-16.6201107678929,658.476089431232,0.322624956550885,-39.3439968835385,3.78656900658639,2.29741931269171
7.67,-19.7453361246495,660.045924977584,93.3141042719002,-47.6548122062143,-3.8865387017825,-0.128256336933262
7.68,-20.3258947749118,776.921631920953,145.142422722253,-56.7767421381977,-3.6566959244489,1.71264889379583
7.69,-16.0958065677572,862.625185418778,177.876228912921,-60.9715978614714,-2.29413894664061,2.97844119377499
7.7,-25.8938607037651,977.23167945237,182.781424803636,-64.3547906730267,4.00505621252916,4.05292722350747
7.71,-34.4942652769185,989.954960049672,154.882535879635,-60.0623358278445,7.19203161189413,7.82256276086532
7.72,-31.8685652756466,1042.31565005988,130.373419577185,-59.1011127211087,7.45553157078133,9.86576486358189
7.73,-25.9068533234245,1073.11252762423,136.030067152028,-60.3495828918022,6.56646094901929,10.4226515319213
7.74,-17.7995418067295,1072.81430869119,114.061649420118,-58.0033441533757,6.25713065258333,12.5996670931873
7.75,4.19130556862788,832.474092731362,122.681890369161,-49.0381748005016,4.58376599224857,-4.72014048990091
7.76,-0.396087073847155,659.559126049189,120.287782930704,-45.3212394157903,3.88257796874608,-2.63544115266958
7.77,4.38197893922877,640.912276745844,102.046095163566,-43.4943303453551,3.71432049686765,-1.36749000121804
7.78,6.29623379149386,535.191426462068,46.9520827506692,-36.3581907224758,4.21700784736143,0.675280624248801
7.79,14.0223789082509,457.057997856621,15.8475705642766,-30.2678087846469,4.07377439938441,-0.984979687636666
7.8,7.77138577606879,435.33133938519,-16.3246547542572,-30.6691915006576,2.79563277126747,-1.65958351091727
7.81,2.58391459047706,408.083149242842,-57.621148190366,-30.8290014596538,1.39594816383907,-1.30374945631356
7.82,-5.87495186395533,428.869862675001,-49.8583750473353,-33.0814335383669,0.222252225817585,-2.88930726704371
7.83,-8.06114778077801,285.010490106928,-116.736265683216,-20.526374008972,-1.00830451427057,2.39315731778293
7.84,-2.08020791052075,338.707170191369,-153.817149194484,-23.186393473551,-0.0990915646073161,2.48553676915908
7.85,-1.62059780877094,235.653348078421,-155.030902017526,-15.6799982058604,-0.748880688650974,-2.3600186070245
7.86,-1.19194718705756,241.939543576395,-175.244892331178,-15.6348150110461,-1.07176583533962,-2.70655565664517
7.87,1.2446841342004,262.649792627658,-180.415083804083,-17.2245314437485,-0.411957350400139,-1.75611580419071
7.88,-0.43092051712115,295.347423469074,-176.631465193662,-19.687891581395,-0.850685661492598,-1.73867113292229
7.89,0.72016945538607,323.568679962091,-184.395969697779,-20.1886840590402,-0.881048085585945,-1.11475606025251
7.9,-1.06853464218171,336.817634787639,-191.873055699805,-20.2410634999113,-0.370877815441758,-1.59152964795029
7.91,0.259610925958551,327.744011917433,-203.337174468503,-18.140547013397,-1.03800358698019,-1.70572221707496
7.92,5.32849103640215,311.928963137858,-183.833783034094,-17.0102225035981,-0.788627533480954,-1.82527800389285
7.93,7.19801002656027,311.687495431568,-116.974390387945,-21.8780695449612,0.458006795528482,-0.596756580676357
7.94,12.4047702679487,326.639154642769,-112.092195532715,-22.9337855803611,1.79422104575989,1.86470251747161
7.95,6.05477658475076,335.973103144591,-107.393191503584,-23.7036362628113,2.32240843060257,2.06755035070352
7.96,7.53596205730326,365.155255069939,-88.0869788470298,-25.9453497094101,2.6676196811671,1.34687220664989
7.97,-5.34634542547068,383.647840471761,-71.8754754131389,-27.4602008275323,1.55130684965962,-1.64594770084271
7.98,-5.85201761132928,392.848650564932,-56.9234006701658,-27.4193747148721,0.76531785065042,-2.7953636901418
7.99,-3.77721816031442,412.49929318138,-31.597644623104,-27.8586344474271,0.642440658906078,-3.55683555201804
8,3.45891485259536,462.596213715449,-28.8141884937773,-30.3119519076633,0.432951297810947,-2.3828348845834
8.01,5.41426147318163,521.723330912058,-17.1149718144953,-34.9989604453205,0.715504104034175,-1.45401551316347
8.02,-0.653016883069786,587.37317143936,8.49101777918154,-41.4591316266602,0.534915145060855,-0.451671257398398
8.03,4.7364909095406,577.122963505975,7.78937478883765,-39.8476231934611,0.817461520815218,1.39490906027795
8.04,-1.50682087054182,626.5990194067,29.7659195071491,-44.2886690115785,-0.100004718877557,2.93246982105131
8.05,-2.5604264156162,628.193153194901,11.3843589442967,-43.0584602684979,-0.68393707962571,3.76220069313305
8.06,-8.98771661673416,611.24927444664,11.491373336568,-41.3637378695837,-0.0269051795522926,0.299867402978015
8.07,-11.1300335981417,595.742410804962,53.7145505234359,-43.3550868581987,1.01640251725782,-0.597449296749061
8.08,-17.2037559004208,613.318468970133,73.9098387860812,-43.5317650985396,-0.207270668791347,-2.75965357496071
8.09,-19.7916877083508,601.578387083585,67.897932077521,-41.9685393240868,-0.375583580681069,-1.693134772562
8.1,-10.978939111994,614.448045250687,73.446159645209,-43.6271232949954,-0.500899933997709,-0.679330979229316
8.11,-2.28843813442945,605.190723658925,62.7157632602676,-43.2114418579098,-0.47774505037903,2.1093830879769
8.12,-2.02777501634137,580.63088910374,45.42213063213,-41.6258943450881,-2.67334328705228,4.89878285651036
8.13,-0.45691025660929,594.393930552046,44.6853868788777,-43.6243829627707,-1.78089348004169,6.18861416950935
8.14,1.35815381397778,586.39712382589,15.9338104440408,-42.3367256824011,-1.29336978653864,6.19574856470979
8.15,-11.1250885498556,522.670110945935,-45.8908629557932,-34.7369691557869,-0.241783050846539,5.13309542858752
8.16,-20.087720491319,429.13855761989,-53.0326755082329,-27.3377819460093,-0.675140370098126,2.18072129549956
8.17,-17.2667132524278,388.844921340171,-78.3370767040798,-24.4876755700437,-0.404565899606201,1.78070841345711
8.18,-10.6504895879297,316.807381607775,-87.6720447047071,-19.2648763968298,-0.971119420461319,0.101929718923926
8.19,-4.38140101482979,274.915815372509,-91.5267597693601,-17.722788853669,-0.9073264693668,-0.380159795721601
8.2,-6.48387637316587,220.339306570222,-105.705923017748,-14.4419611233768,-0.63596477812082,0.60587750864737
8.21,-0.935817469056093,176.051166640405,-115.223745170642,-11.8754283603741,-0.670039187100084,0.355213133019986
8.22,-3.14253025095708,166.673502734074,-132.469481976607,-11.3182886091456,-0.13717934220467,0.176425606738807
8.23,0.611958532528164,163.647723328402,-132.477976462395,-11.7229815784932,1.02729693555945,0.355946017608292
8.24,1.52813199073133,178.112125637952,-123.3276939518,-12.4037888894196,1.10171222128934,-0.0538174037282094
8.25,1.85715697519396,191.574993469065,-112.41682903501,-13.7227622405481,1.03560735870635,0.256244034830719
8.26,-0.20346068337888,205.50139902009,-102.005876710748,-14.6727644328547,1.20149584053104,0.114533868943635
8.27,-1.8036520551835,237.198894444017,-109.3821950538,-17.6071482660601,-0.258320752025613,-0.342375005875592
8.28,1.48452831885723,253.592575444655,-119.157188449987,-17.9946341217022,0.0657299774995434,0.764593300326064
8.29,4.54687260038682,261.245612291236,-109.167509052606,-18.6758326262486,0.389692074550221,0.6843465075889
8.3,6.05109166585435,258.561651193027,-104.66862391698,-18.172854326936,1.61293040908117,-1.45324129414144
8.31,6.6184535910837,302.727139536543,-83.4442756838423,-22.2890082348239,1.62703009223711,-2.0358316832158
8.32,9.8999848745661,345.011915103172,-67.6894865486022,-25.5788227741063,1.81226403356218,-1.97459732021434
8.33,8.93430125983467,404.769137530002,-63.4154284995256,-30.1291816534053,1.51052273621921,-1.47746700622094
8.34,10.7657986036396,423.17069719539,-52.06099842871,-30.3735418904888,2.70371902009583,-0.086306454404834
8.35,4.66255685568556,450.338819778426,-33.1471286771205,-32.27387447165,1.55712284305703,0.769875378244501
8.36,3.89765421099485,488.65391919334,-25.3282812492418,-34.3997218307763,0.834209821790207,-0.0135159358750278
8.37,16.0453831983466,525.508001523725,-16.171623162318,-36.0517374340738,1.85353219322008,-0.267955750675507
8.38,20.6044608243353,573.255532736099,-2.03647272519535,-39.5781448650215,2.48743102355986,-0.398096683777922
8.39,30.2112806146622,649.411571087552,7.20435384567342,-43.603906148571,3.32893426305265,-1.72809794497303
8.4,27.6751531723567,696.82015098334,19.0497035909534,-45.5595581648311,3.50125089466241,-2.72111223472085
8.41,27.9601107762062,747.685130163284,13.1410070537665,-46.3959892951151,2.78902404559469,0.357606516336342
8.42,20.1749064485661,817.532463627047,-0.162783227694176,-49.1144232014632,1.53217810262442,3.77908705900018
8.43,6.31988602468155,933.15307332689,2.85850989637453,-53.8219447024743,-0.253087348254123,7.30861544476634
8.44,-9.29495643234147,1018.61226932453,36.6051855148462,-55.6588552170211,0.465871837999896,9.75237489554255
8.45,-14.6325226752711,1084.37835514374,-3.2733045322954,-54.0603208065331,2.3954231334446,11.655232891683
8.46,-23.4661966457494,1196.43702902235,-5.81806214473159,-55.4063698983145,4.23325520826102,14.5017334093783
8.47,-23.4302857262304,1239.2692761405,-83.9123902972441,-50.3737939057807,4.07996759309236,14.3466427664591
8.48,-19.4439760729997,1086.57065169658,-47.6954576339982,-47.0449640211784,3.96496414239979,18.9352552590159
8.49,-8.4317996044907,1117.54432017385,-38.8905187771159,-46.1656996399934,4.11478474577185,24.8024867099527
8.5,-21.6851590843157,911.704808027468,-10.6923693009249,-39.1267333045885,4.4541583603913,15.6418008925455
8.51,-17.6303107647615,823.511852388929,36.7130247229636,-43.0353208803598,0.466641459371882,1.66269990892442
8.52,-21.1099599183715,482.360559500347,32.5068110053911,-32.0605915973344,-1.58938760526711,-3.01892833127943
8.53,-22.7721003752954,422.877863862385,-4.49623070085867,-28.154389789377,-3.13896132115616,-1.46591714126133
8.54,-15.5829015907373,388.371810563677,-17.1455742524984,-25.4266055804429,-2.34227187901746,-1.15891412127515
8.55,-5.3494024638616,390.931897005637,-57.7002290606869,-26.9511291465332,-1.42194103312427,1.16945305847753
8.56,-4.09410771955533,334.855420734151,-91.8484826091548,-22.9533671887755,0.00732664365895342,0.420165521941816
8.57,-6.42199809931822,259.699103917952,-117.521649363066,-17.9938977325851,0.0308677451297202,-1.99842168067989
8.58,-7.13821060722164,253.850627665838,-119.49308009296,-18.2042134564042,0.342215127203822,-1.12563946766283
8.59,-4.16292749018069,292.22749492636,-153.739634331308,-20.4209646909656,-0.865923046839597,-2.75312420303089
8.6,-3.02454845245437,363.690305649396,-197.851809169931,-23.9294236497947,-2.16489746177183,-2.27432811115882
8.61,-6.73976133149065,413.206931399398,-234.1973205543,-23.9789667349448,-4.01898014360252,-2.43323820747218
8.62,0.735795606197491,407.944147880925,-260.005030683601,-19.8541101275563,-4.47716649202119,-0.28461600192473
8.63,-6.39586731862299,436.280404936776,-255.094086382247,-20.7605768445653,-4.38722192946884,0.450154812176671
8.64,-9.39334885607035,504.045414272901,-258.608622521187,-25.2732694324028,-4.29942935600924,-0.141684756459176
8.65,-18.6110017132852,531.226264409404,-268.032328886033,-24.8109241603955,-4.73580659383121,-1.34198245626806
8.66,-19.4964554630699,501.823733321397,-261.748482454302,-21.8017966333857,-7.27665863227143,1.273504785019
8.67,-24.2943036653468,427.700314556288,-136.861201380717,-25.2493404798925,1.26515995165834,7.09709546937671
8.68,-18.6357285648783,426.172578751513,-113.586026861953,-24.7634589395974,1.59328204320886,5.62319106476681
8.69,-20.0807882671199,425.055655280871,-57.2461908713464,-28.3419392498777,-1.98434155494059,3.73592086412623
8.7,-20.9593730035819,484.010068705816,-42.8672066009067,-32.825525575027,-1.86607930424466,3.10826923594475
8.71,-15.7704083828487,524.700008924707,-36.9858212173829,-35.261792092117,-0.476991706117046,3.14110809627744
8.72,-15.1070460366626,553.114131753612,-25.5048016870876,-37.1684152590142,0.91642878420974,0.544141136719984
8.73,-10.4074729878384,584.13196527818,6.36763309630262,-39.3306822053513,1.29045279653246,-1.90874860518452
8.74,-7.03811715518853,657.94512810522,29.7624937027386,-44.8395686070394,-0.497501079330626,-1.27816727503171
8.75,-12.3811958507169,701.256360349323,31.8053153220667,-46.9979088133419,-2.18336805663753,0.713540227017994
8.76,-18.7150380869643,742.444995150816,50.5150643227365,-49.9008438281588,-2.27918635575186,2.90892242205796
8.77,-18.5635147928369,817.60581054201,58.9521025402231,-54.4383032841648,-2.393299020835,3.05534746992919
8.78,-29.6728238162694,908.142352107629,94.9225966898507,-58.803981609836,-3.3176280117295,3.6122863961265
8.79,-20.1307550767259,954.585924933346,95.8344564532001,-60.145042576737,-3.59272760500333,6.36532706635953
8.8,-16.4574980522586,965.486991024883,114.957495995362,-59.0608309226875,-2.33616519800428,6.08710103198835
8.81,-23.8272943194321,989.528331032871,150.938046283102,-59.8363208987696,-2.56217262856327,5.9976343364024
8.82,-18.1064596564987,1087.95145169887,188.549304266727,-66.5153420212897,-3.5168890823046,12.1936978738101
8.83,-24.5861868974456,1158.19363772411,212.378811209845,-70.9237224278475,-3.68561398517197,17.2940653645123
8.84,-21.8844474673042,1268.45748702287,187.345940470387,-72.0625702904528,-3.50722796576183,21.1898455859043
8.85,-23.4357115198438,1320.23372861177,102.075296997876,-65.6151026389188,-0.882592970359245,23.8225270194167
8.86,-6.80246312249612,1267.63843782332,75.5324089181928,-60.0363766880293,2.96191435407011,25.3737574198287
8.87,-0.908194070558581,1152.24436094322,88.908744496558,-55.2508971130134,3.861250487119,23.8585855981212
8.88,1.28325738752365,1040.12903360553,101.458338755931,-55.4052349913305,3.35745795099971,13.9129467132959
8.89,2.85973575580883,776.597825720156,122.652773783507,-50.6877213328003,2.38399531990864,1.31506857482127
8.9,-4.80318214465245,718.587760386947,94.2576883320841,-47.7582608964031,2.87501762905085,-0.13257482204064
8.91,-1.51895379086188,597.243660127478,51.3285212304277,-38.2888025171393,3.01443716725604,-3.79430417880811
